1 	0.40 	0.07 	0.01
2 	0.41 	0.08 	0.00
3 	0.41 	0.07 	0.00
4 	0.40 	0.07 	0.00
5 	0.41 	0.08 	0.00
6 	0.41 	0.08 	0.00
7 	0.40 	0.06 	0.01
8 	0.41 	0.07 	0.00
9 	0.42 	0.07 	0.00
10 	0.40 	0.07 	0.00
11 	0.41 	0.07 	0.00
12 	0.41 	0.07 	0.00
13 	0.39 	0.07 	0.00
14 	0.41 	0.07 	0.01
15 	0.40 	0.08 	0.00
16 	0.39 	0.07 	0.00
17 	0.40 	0.07 	0.00
18 	0.40 	0.07 	0.00
19 	0.40 	0.08 	0.00
20 	0.51 	0.08 	0.00
21 	0.40 	0.06 	0.01
22 	0.40 	0.06 	0.00
23 	0.40 	0.07 	0.00
24 	0.40 	0.07 	0.00
25 	0.40 	0.07 	0.00
26 	0.41 	0.06 	0.00
27 	0.40 	0.07 	0.00
28 	0.40 	0.06 	0.01
29 	0.40 	0.06 	0.00
30 	0.40 	0.07 	0.00
31 	0.41 	0.07 	0.00
32 	0.40 	0.06 	0.00
33 	0.40 	0.06 	0.01
34 	0.40 	0.06 	0.00
35 	0.40 	0.07 	0.00
36 	0.40 	0.06 	0.01
37 	0.40 	0.06 	0.00
38 	0.40 	0.07 	0.00
39 	0.40 	0.07 	0.00
40 	0.40 	0.07 	0.00
41 	0.41 	0.07 	0.00
42 	0.41 	0.07 	0.00
43 	0.42 	0.07 	0.00
44 	0.40 	0.06 	0.01
45 	0.41 	0.08 	0.00
46 	0.41 	0.08 	0.00
47 	0.40 	0.06 	0.00
48 	0.40 	0.08 	0.00
49 	0.40 	0.06 	0.00
50 	0.40 	0.07 	0.00
51 	0.40 	0.08 	0.00
52 	0.41 	0.07 	0.01
53 	0.41 	0.07 	0.00
54 	0.42 	0.08 	0.00
55 	0.39 	0.07 	0.00
56 	0.41 	0.07 	0.00
57 	0.40 	0.08 	0.00
58 	0.40 	0.07 	0.00
59 	0.40 	0.06 	0.01
60 	0.42 	0.07 	0.00
61 	0.39 	0.07 	0.01
62 	0.40 	0.06 	0.01
63 	0.40 	0.06 	0.00
64 	0.39 	0.07 	0.00
65 	0.40 	0.06 	0.00
66 	0.40 	0.07 	0.00
67 	0.39 	0.07 	0.01
68 	0.39 	0.06 	0.00
69 	0.40 	0.07 	0.00
70 	0.40 	0.08 	0.00
71 	0.41 	0.08 	0.00
72 	0.40 	0.06 	0.01
73 	0.40 	0.07 	0.00
74 	0.41 	0.08 	0.00
75 	0.41 	0.06 	0.01
76 	0.40 	0.07 	0.00
77 	0.41 	0.06 	0.01
78 	0.40 	0.06 	0.00
79 	0.40 	0.07 	0.01
80 	0.41 	0.07 	0.00
81 	0.40 	0.07 	0.00
82 	0.40 	0.06 	0.01
83 	0.41 	0.06 	0.01
84 	0.40 	0.07 	0.00
85 	0.39 	0.06 	0.01
86 	0.40 	0.06 	0.01
87 	0.40 	0.07 	0.00
88 	0.40 	0.06 	0.01
89 	0.41 	0.08 	0.00
90 	0.41 	0.07 	0.00
91 	0.40 	0.07 	0.00
92 	0.42 	0.08 	0.00
93 	0.41 	0.07 	0.00
94 	0.41 	0.07 	0.00
95 	0.40 	0.07 	0.00
96 	0.40 	0.08 	0.00
97 	0.40 	0.07 	0.00
98 	0.40 	0.06 	0.00
99 	0.41 	0.07 	0.01
100 	0.41 	0.08 	0.00
101 	0.41 	0.07 	0.00
102 	0.40 	0.07 	0.01
103 	0.40 	0.07 	0.00
104 	0.40 	0.07 	0.00
105 	0.40 	0.08 	0.00
